"namedLocation","uid","domainID","siteID","plotID","pointID","startDate","endDate","sampleID","subsampleID","cameraOrientation","cameraPosition","imageType","imageFileName","imageFileUrl","remarks","publicationDate","release","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"BART_041.basePlot.dhp","5c0022cc-c09a-483d-9b4d-e5f4dbce4955","D01","BART","BART_041","N2","2016-06-14T09:13Z","2016-06-14T10:05Z","DHP.2016.03.BART041","DHP.2016.03.BART041.N2.UNDERSTORY","downward","shoulder","understory","D01_2397.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART03/BART_041/understory/D01_2397.NEF","","20201217T182653Z","RELEASE-2021","19N",4881672.15863,316952.82043,2.21,44.0653599924861,-71.2856106926359,"260.92",2.36
"BART_041.basePlot.dhp","c31ac401-dee7-48e8-a086-40bf275b8698","D01","BART","BART_041","E10","2016-06-14T09:13Z","2016-06-14T10:05Z","DHP.2016.03.BART041","DHP.2016.03.BART041.E10.OVERSTORY","upward","shoulder","overstory","D01_2323.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART03/BART_041/overstory/D01_2323.NEF","","20201217T182653Z","RELEASE-2021","19N",4881670.15863,316962.82043,2.21,44.0653444971681,-71.2854852338198,"260.92",2.36
"BART_041.basePlot.dhp","3131239a-2f96-4cff-8c89-e11b51cd2685","D01","BART","BART_041","S10","2016-06-14T09:13Z","2016-06-14T10:05Z","DHP.2016.03.BART041","DHP.2016.03.BART041.S10.UNDERSTORY","downward","shoulder","understory","D01_2405.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART03/BART_041/understory/D01_2405.NEF","","20201217T182653Z","RELEASE-2021","19N",4881660.15863,316952.82043,2.21,44.0652520377154,-71.2856065366702,"260.92",2.36
"BART_041.basePlot.dhp","4483c53b-0bef-4028-b9e5-2027a37ec5f9","D01","BART","BART_041","W10","2016-06-14T09:13Z","2016-06-14T10:05Z","DHP.2016.03.BART041","DHP.2016.03.BART041.W10.UNDERSTORY","downward","shoulder","understory","D01_2408.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART03/BART_041/understory/D01_2408.NEF","","20201217T182653Z","RELEASE-2021","19N",4881670.15863,316942.82043,2.21,44.0653395027448,-71.2857347661108,"260.92",2.36
"BART_041.basePlot.dhp","6545cc0e-cc85-4eec-aa2c-e1e47d4dd025","D01","BART","BART_041","N2","2016-06-14T09:13Z","2016-06-14T10:05Z","DHP.2016.03.BART041","DHP.2016.03.BART041.N2.OVERSTORY","upward","shoulder","overstory","D01_2315.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART03/BART_041/overstory/D01_2315.NEF","","20201217T182653Z","RELEASE-2021","19N",4881672.15863,316952.82043,2.21,44.0653599924861,-71.2856106926359,"260.92",2.36
"BART_041.basePlot.dhp","d9c2f27a-8765-42c8-a7f3-f9e0e08541d6","D01","BART","BART_041","E2","2016-06-14T09:13Z","2016-06-14T10:05Z","DHP.2016.03.BART041","DHP.2016.03.BART041.E2.UNDERSTORY","downward","shoulder","understory","D01_2400.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART03/BART_041/understory/D01_2400.NEF","","20201217T182653Z","RELEASE-2021","19N",4881670.15863,316954.82043,2.21,44.0653424994641,-71.2855850467439,"260.92",2.36
"BART_041.basePlot.dhp","6d283280-09fd-4f17-9ec8-4ee05411a4fa","D01","BART","BART_041","S6","2016-06-14T09:13Z","2016-06-14T10:05Z","DHP.2016.03.BART041","DHP.2016.03.BART041.S6.OVERSTORY","upward","shoulder","overstory","D01_2327.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART03/BART_041/overstory/D01_2327.NEF","","20201217T182653Z","RELEASE-2021","19N",4881664.15863,316952.82043,2.21,44.0652880226392,-71.2856079219895,"260.92",2.36
"BART_047.basePlot.dhp","d2e9de25-edea-4308-bce8-d328c80b069f","D01","BART","BART_047","N2","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.N2.OVERSTORY","upward","shoulder","overstory","D01_2415.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2415.NEF","","20201217T182653Z","RELEASE-2021","19N",4881642.29134,316531.60184,2.12,44.0649859923962,-71.2908556942705,"262.9",2.21
"BART_047.basePlot.dhp","6a66fe27-46df-4b63-b850-3cd4643c79ba","D01","BART","BART_047","S2","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.S2.UNDERSTORY","downward","shoulder","understory","D01_2500.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2500.NEF","","20201217T182653Z","RELEASE-2021","19N",4881638.29134,316531.60184,2.12,44.0649500076023,-71.2908543057867,"262.9",2.21
"BART_047.basePlot.dhp","be169472-565f-40b8-9c7f-8a85ec5e477d","D01","BART","BART_047","N10","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.N10.OVERSTORY","upward","shoulder","overstory","D01_2418.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2418.NEF","","20201217T182653Z","RELEASE-2021","19N",4881650.29134,316531.60184,2.12,44.065057961983,-71.2908584712457,"262.9",2.21
"BART_047.basePlot.dhp","6bc42ff2-0be2-43dd-8b68-01cb458037a0","D01","BART","BART_047","E6","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.E6.OVERSTORY","upward","shoulder","overstory","D01_2420.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2420.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316537.60184,2.12,44.0649695017283,-71.2907801410837,"262.9",2.21
"BART_047.basePlot.dhp","bb643633-a0d4-4504-a41e-ef57ccfb0a19","D01","BART","BART_047","E10","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.E10.UNDERSTORY","downward","shoulder","understory","D01_2499.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2499.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316541.60184,2.12,44.0649705028537,-71.2907302351174,"262.9",2.21
"BART_047.basePlot.dhp","b96e361c-6cd0-479c-9008-41283b4f6cae","D01","BART","BART_047","W10","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.W10.OVERSTORY","upward","shoulder","overstory","D01_2428.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2428.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316521.60184,2.12,44.0649654970087,-71.290979764923,"262.9",2.21
"BART_047.basePlot.dhp","a476fa1a-e375-4788-b2ac-3afc32ecbee1","D01","BART","BART_047","E2","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.E2.OVERSTORY","upward","shoulder","overstory","D01_2419.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2419.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316533.60184,2.12,44.0649685005811,-71.2908300470474,"262.9",2.21
"BART_047.basePlot.dhp","b9330fa5-6bd9-4a1d-9220-c058843cffc8","D01","BART","BART_047","E2","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.E2.UNDERSTORY","downward","shoulder","understory","D01_2497.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2497.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316533.60184,2.12,44.0649685005811,-71.2908300470474,"262.9",2.21
"BART_047.basePlot.dhp","3c989bc0-461c-4129-a891-f76c6df9ce9c","D01","BART","BART_047","W6","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.W6.UNDERSTORY","downward","shoulder","understory","D01_2504.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2504.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316525.60184,2.12,44.0649664982213,-71.290929858967,"262.9",2.21
"BART_047.basePlot.dhp","48631a0f-eee2-48d8-9e67-c7162d7e8569","D01","BART","BART_047","S10","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.S10.OVERSTORY","upward","shoulder","overstory","D01_2424.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2424.NEF","","20201217T182653Z","RELEASE-2021","19N",4881630.29134,316531.60184,2.12,44.0648780380139,-71.290851528827,"262.9",2.21
"BART_047.basePlot.dhp","944ece88-403a-43e3-a651-540cbd857d43","D01","BART","BART_047","E10","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.E10.OVERSTORY","upward","shoulder","overstory","D01_2421.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2421.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316541.60184,2.12,44.0649705028537,-71.2907302351174,"262.9",2.21
"BART_047.basePlot.dhp","41ec5bc5-750b-4243-9947-72f569cc64a2","D01","BART","BART_047","S6","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.S6.OVERSTORY","upward","shoulder","overstory","D01_2423.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2423.NEF","","20201217T182653Z","RELEASE-2021","19N",4881634.29134,316531.60184,2.12,44.0649140228083,-71.2908529173056,"262.9",2.21
"BART_047.basePlot.dhp","b77eb1bd-a2dd-4570-bcd6-28373a2f6d5e","D01","BART","BART_047","N10","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.N10.UNDERSTORY","downward","shoulder","understory","D01_2495.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2495.NEF","","20201217T182653Z","RELEASE-2021","19N",4881650.29134,316531.60184,2.12,44.065057961983,-71.2908584712457,"262.9",2.21
"BART_047.basePlot.dhp","c7702393-67a2-4678-8d62-f4322c56b1a3","D01","BART","BART_047","N6","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.N6.UNDERSTORY","downward","shoulder","understory","D01_2494.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2494.NEF","","20201217T182653Z","RELEASE-2021","19N",4881646.29134,316531.60184,2.12,44.0650219771897,-71.2908570827568,"262.9",2.21
"BART_047.basePlot.dhp","b0851b87-a1ee-4cc2-89dc-b75b9355d79b","D01","BART","BART_047","E6","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.E6.UNDERSTORY","downward","shoulder","understory","D01_2498.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2498.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316537.60184,2.12,44.0649695017283,-71.2907801410837,"262.9",2.21
"BART_047.basePlot.dhp","7a6ec091-4e9b-4726-b9a2-e3e98948d283","D01","BART","BART_047","W6","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.W6.OVERSTORY","upward","shoulder","overstory","D01_2427.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2427.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316525.60184,2.12,44.0649664982213,-71.290929858967,"262.9",2.21
"BART_047.basePlot.dhp","8fa83161-08ac-4715-89e4-9141095cd88c","D01","BART","BART_047","S6","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.S6.UNDERSTORY","downward","shoulder","understory","D01_2501.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2501.NEF","","20201217T182653Z","RELEASE-2021","19N",4881634.29134,316531.60184,2.12,44.0649140228083,-71.2908529173056,"262.9",2.21
"BART_047.basePlot.dhp","0ac8a2dd-d268-40ac-864e-c7283552c28c","D01","BART","BART_047","N2","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.N2.UNDERSTORY","downward","shoulder","understory","D01_2492.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2492.NEF","","20201217T182653Z","RELEASE-2021","19N",4881642.29134,316531.60184,2.12,44.0649859923962,-71.2908556942705,"262.9",2.21
"BART_047.basePlot.dhp","0dac803c-480f-4b4f-ba0e-5de4feb98912","D01","BART","BART_047","N6","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.N6.OVERSTORY","upward","shoulder","overstory","D01_2416.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2416.NEF","","20201217T182653Z","RELEASE-2021","19N",4881646.29134,316531.60184,2.12,44.0650219771897,-71.2908570827568,"262.9",2.21
"BART_047.basePlot.dhp","1e23e2ff-310b-4a95-8bb1-df5f143c757e","D01","BART","BART_047","S10","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.S10.UNDERSTORY","downward","shoulder","understory","D01_2502.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2502.NEF","","20201217T182653Z","RELEASE-2021","19N",4881630.29134,316531.60184,2.12,44.0648780380139,-71.290851528827,"262.9",2.21
"BART_047.basePlot.dhp","ea982b89-b1b4-4e48-a5c4-e18f7b77e285","D01","BART","BART_047","W10","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.W10.UNDERSTORY","downward","shoulder","understory","D01_2505.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2505.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316521.60184,2.12,44.0649654970087,-71.290979764923,"262.9",2.21
"BART_047.basePlot.dhp","6022e60c-0267-4e4f-81eb-09ce50c5f751","D01","BART","BART_047","W2","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.W2.OVERSTORY","upward","shoulder","overstory","D01_2426.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2426.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316529.60184,2.12,44.0649674994121,-71.2908799530085,"262.9",2.21
"BART_047.basePlot.dhp","efd5734c-adaf-4f6c-b59f-6cdb507c1c69","D01","BART","BART_047","W2","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.W2.UNDERSTORY","downward","shoulder","understory","D01_2503.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/understory/D01_2503.NEF","","20201217T182653Z","RELEASE-2021","19N",4881640.29134,316529.60184,2.12,44.0649674994121,-71.2908799530085,"262.9",2.21
"BART_047.basePlot.dhp","e2d495b3-d656-48e8-adc4-9ff1e461b128","D01","BART","BART_047","S2","2016-06-28T08:31Z","2016-06-28T09:43Z","DHP.2016.04.BART047","DHP.2016.04.BART047.S2.OVERSTORY","upward","shoulder","overstory","D01_2422.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2016/BART04/BART_047/overstory/D01_2422.NEF","","20201217T182653Z","RELEASE-2021","19N",4881638.29134,316531.60184,2.12,44.0649500076023,-71.2908543057867,"262.9",2.21
