"","namedLocation","uid","domainID","siteID","plotID","pointID","startDate","endDate","sampleID","subsampleID","cameraOrientation","cameraPosition","imageType","imageFileName","imageFileUrl","remarks","publicationDate","release","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"419","BART_034.basePlot.dhp","3dd858e7-d709-49e5-b28d-8a4adfc56c29","D01","BART","BART_034","S6","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.S6.OVERSTORY","upward","shoulder","overstory","D01_9379.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/overstory/D01_9379.NEF","","20201218T084505Z","PROVISIONAL","19N",4881546.63993,316949.71863,2.17,44.0642300226007,-71.2856059220715,"265.88",2.25
"1069","BART_034.basePlot.dhp","4fffc8f5-8c24-4228-bf7a-3cbe69aab5d2","D01","BART","BART_034","W2","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.W2.UNDERSTORY","downward","shoulder","understory","D01_9317.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/understory/D01_9317.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316947.71863,2.17,44.0642835005609,-71.2856329527612,"265.88",2.25
"1070","BART_034.basePlot.dhp","4523a74f-25b8-4605-b220-fc6571faba88","D01","BART","BART_034","N6","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.N6.OVERSTORY","upward","shoulder","overstory","D01_9370.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/overstory/D01_9370.NEF","","20201218T084505Z","PROVISIONAL","19N",4881558.63993,316949.71863,2.17,44.0643379773908,-71.285610077888,"265.88",2.25
"990","BART_034.basePlot.dhp","91ddd82e-933a-43a0-98a7-d77f211bb8d0","D01","BART","BART_034","S2","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.S2.UNDERSTORY","downward","shoulder","understory","D01_9314.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/understory/D01_9314.NEF","","20201218T084505Z","PROVISIONAL","19N",4881550.63993,316949.71863,2.17,44.064266007531,-71.2856073073411,"265.88",2.25
"1034","BART_034.basePlot.dhp","b9645887-7720-4ab0-a3f8-1f4a1e010f8b","D01","BART","BART_034","E10","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.E10.OVERSTORY","upward","shoulder","overstory","D01_9375.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/overstory/D01_9375.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316959.71863,2.17,44.0642864970903,-71.2854832360452,"265.88",2.25
"1265","BART_034.basePlot.dhp","6b87d5c5-302e-4526-af70-14affc9b577e","D01","BART","BART_034","S10","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.S10.OVERSTORY","upward","shoulder","overstory","D01_9380.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/overstory/D01_9380.NEF","","20201218T084505Z","PROVISIONAL","19N",4881542.63993,316949.71863,2.17,44.0641940376701,-71.2856045368044,"265.88",2.25
"1306","BART_034.basePlot.dhp","b72ac906-b242-4fd1-8cd6-de808bdf7863","D01","BART","BART_034","W6","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.W6.UNDERSTORY","downward","shoulder","understory","D01_9318.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/understory/D01_9318.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316943.71863,2.17,44.0642825016742,-71.2856828583281,"265.88",2.25
"1307","BART_034.basePlot.dhp","7b6806bb-5a60-4d7b-b647-bbde9db0ae6a","D01","BART","BART_034","W10","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.W10.OVERSTORY","upward","shoulder","overstory","D01_9388.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/overstory/D01_9388.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316939.71863,2.17,44.0642815027657,-71.2857327638924,"265.88",2.25
"1338","BART_034.basePlot.dhp","6a633cd3-ea27-4605-9fad-b481f31b3889","D01","BART","BART_034","E10","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.E10.UNDERSTORY","downward","shoulder","understory","D01_9312.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/understory/D01_9312.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316959.71863,2.17,44.0642864970903,-71.2854832360452,"265.88",2.25
"1353","BART_034.basePlot.dhp","1a2efc29-349a-4025-8857-dcd4e1ca1de7","D01","BART","BART_034","E6","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.E6.OVERSTORY","upward","shoulder","overstory","D01_9374.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/overstory/D01_9374.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316955.71863,2.17,44.0642854982689,-71.2855331416198,"265.88",2.25
"1328","BART_034.basePlot.dhp","31729834-a4a7-4d05-8161-4cf345f9df49","D01","BART","BART_034","W2","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.W2.OVERSTORY","upward","shoulder","overstory","D01_9381.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/overstory/D01_9381.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316947.71863,2.17,44.0642835005609,-71.2856329527612,"265.88",2.25
"1411","BART_034.basePlot.dhp","c5268054-6671-4259-90d4-f34b109501c0","D01","BART","BART_034","S10","2020-09-08T14:08Z","2020-09-08T23:18Z","DHP.2020.10.BART034","DHP.2020.10.BART034.S10.UNDERSTORY","downward","shoulder","understory","D01_9316.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART10/BART_034/understory/D01_9316.NEF","","20201218T084505Z","PROVISIONAL","19N",4881542.63993,316949.71863,2.17,44.0641940376701,-71.2856045368044,"265.88",2.25
"1412","BART_034.basePlot.dhp","1ec1df58-edfd-4e3e-8e3a-01fd03cefed4","D01","BART","BART_034","N2","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.N2.UNDERSTORY","downward","shoulder","understory","D01_9396.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9396.NEF","","20201218T084505Z","PROVISIONAL","19N",4881554.63993,316949.71863,2.17,44.064301992461,-71.2856086926133,"265.88",2.25
"1413","BART_034.basePlot.dhp","cd68ed90-3b2c-4da8-94e3-5d885c38f9af","D01","BART","BART_034","S10","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.S10.OVERSTORY","upward","shoulder","overstory","D01_9475.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9475.NEF","","20201218T084505Z","PROVISIONAL","19N",4881542.63993,316949.71863,2.17,44.0641940376701,-71.2856045368044,"265.88",2.25
"1403","BART_034.basePlot.dhp","84d0c06c-7450-4d96-aa08-297614860b42","D01","BART","BART_034","S6","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.S6.OVERSTORY","upward","shoulder","overstory","D01_9474.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9474.NEF","","20201218T084505Z","PROVISIONAL","19N",4881546.63993,316949.71863,2.17,44.0642300226007,-71.2856059220715,"265.88",2.25
"1387","BART_034.basePlot.dhp","35bf0626-03b9-48fa-a8e3-9fb591f15ce8","D01","BART","BART_034","S2","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.S2.UNDERSTORY","downward","shoulder","understory","D01_9402.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9402.NEF","","20201218T084505Z","PROVISIONAL","19N",4881550.63993,316949.71863,2.17,44.064266007531,-71.2856073073411,"265.88",2.25
"1388","BART_034.basePlot.dhp","e7c532c0-d5f8-4adf-b0b4-ae362464da77","D01","BART","BART_034","S6","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.S6.UNDERSTORY","downward","shoulder","understory","D01_9403.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9403.NEF","","20201218T084505Z","PROVISIONAL","19N",4881546.63993,316949.71863,2.17,44.0642300226007,-71.2856059220715,"265.88",2.25
"1389","BART_034.basePlot.dhp","4cde4712-3409-446e-b66b-9283ca3d38f6","D01","BART","BART_034","S2","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.S2.OVERSTORY","upward","shoulder","overstory","D01_9472.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9472.NEF","","20201218T084505Z","PROVISIONAL","19N",4881550.63993,316949.71863,2.17,44.064266007531,-71.2856073073411,"265.88",2.25
"1407","BART_034.basePlot.dhp","2c5be3ae-0ac2-402d-93e2-06a4c49b05c2","D01","BART","BART_034","E2","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.E2.UNDERSTORY","downward","shoulder","understory","D01_9399.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9399.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316951.71863,2.17,44.0642844994258,-71.2855830471918,"265.88",2.25
"1395","BART_034.basePlot.dhp","63e50bc7-c800-48e4-a064-55be1094f4e3","D01","BART","BART_034","W2","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.W2.UNDERSTORY","downward","shoulder","understory","D01_9405.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9405.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316947.71863,2.17,44.0642835005609,-71.2856329527612,"265.88",2.25
"1393","BART_034.basePlot.dhp","61cd0837-74e7-4e85-865c-96d1f3c83e22","D01","BART","BART_034","W2","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.W2.OVERSTORY","upward","shoulder","overstory","D01_9476.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9476.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316947.71863,2.17,44.0642835005609,-71.2856329527612,"265.88",2.25
"1364","BART_034.basePlot.dhp","4d01c974-dd52-49e3-9207-74f17ddb3df1","D01","BART","BART_034","E10","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.E10.UNDERSTORY","downward","shoulder","understory","D01_9401.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9401.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316959.71863,2.17,44.0642864970903,-71.2854832360452,"265.88",2.25
"1323","BART_034.basePlot.dhp","085dd2f3-8e2d-442d-bf80-a75a18aa2f81","D01","BART","BART_034","E6","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.E6.OVERSTORY","upward","shoulder","overstory","D01_9468.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9468.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316955.71863,2.17,44.0642854982689,-71.2855331416198,"265.88",2.25
"1324","BART_034.basePlot.dhp","1ba96023-6111-42db-ae4f-3a67cd16cb3d","D01","BART","BART_034","N6","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.N6.UNDERSTORY","downward","shoulder","understory","D01_9397.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9397.NEF","","20201218T084505Z","PROVISIONAL","19N",4881558.63993,316949.71863,2.17,44.0643379773908,-71.285610077888,"265.88",2.25
"1381","BART_034.basePlot.dhp","bc4adcd8-2da0-4d90-8c61-6fcfbf3ccce8","D01","BART","BART_034","E10","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.E10.OVERSTORY","upward","shoulder","overstory","D01_9471.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9471.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316959.71863,2.17,44.0642864970903,-71.2854832360452,"265.88",2.25
"1274","BART_034.basePlot.dhp","8acf9a30-3fe3-4132-a7da-ed7239ea2ae5","D01","BART","BART_034","N6","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.N6.OVERSTORY","upward","shoulder","overstory","D01_9464.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9464.NEF","","20201218T084505Z","PROVISIONAL","19N",4881558.63993,316949.71863,2.17,44.0643379773908,-71.285610077888,"265.88",2.25
"1262","BART_034.basePlot.dhp","1bf9eab3-5c1e-4983-81ab-3f06be6c1247","D01","BART","BART_034","N10","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.N10.UNDERSTORY","downward","shoulder","understory","D01_9398.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9398.NEF","","20201218T084505Z","PROVISIONAL","19N",4881562.63993,316949.71863,2.17,44.0643739623204,-71.2856114631654,"265.88",2.25
"1303","BART_034.basePlot.dhp","e9bfc41e-afd5-4d21-a92d-e9c3e2da1d19","D01","BART","BART_034","N10","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.N10.OVERSTORY","upward","shoulder","overstory","D01_9465.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9465.NEF","","20201218T084505Z","PROVISIONAL","19N",4881562.63993,316949.71863,2.17,44.0643739623204,-71.2856114631654,"265.88",2.25
"1208","BART_034.basePlot.dhp","d8b57c24-328b-49d3-85bd-d5faabc07516","D01","BART","BART_034","W10","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.W10.OVERSTORY","upward","shoulder","overstory","D01_9483.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9483.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316939.71863,2.17,44.0642815027657,-71.2857327638924,"265.88",2.25
"1181","BART_034.basePlot.dhp","126a9763-e7cd-426d-a572-9a7b38bd2adc","D01","BART","BART_034","E2","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.E2.OVERSTORY","upward","shoulder","overstory","D01_9467.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9467.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316951.71863,2.17,44.0642844994258,-71.2855830471918,"265.88",2.25
"1142","BART_034.basePlot.dhp","56b047d8-1b9d-4821-9ed9-d18953581e61","D01","BART","BART_034","W6","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.W6.UNDERSTORY","downward","shoulder","understory","D01_9406.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9406.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316943.71863,2.17,44.0642825016742,-71.2856828583281,"265.88",2.25
"1183","BART_034.basePlot.dhp","59589646-cda5-4c0c-8ae6-7161f66ffb66","D01","BART","BART_034","W10","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.W10.UNDERSTORY","downward","shoulder","understory","D01_9408.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9408.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316939.71863,2.17,44.0642815027657,-71.2857327638924,"265.88",2.25
"1103","BART_034.basePlot.dhp","b5dd25d9-400a-488e-8828-42f319c37999","D01","BART","BART_034","W6","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.W6.OVERSTORY","upward","shoulder","overstory","D01_9481.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9481.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316943.71863,2.17,44.0642825016742,-71.2856828583281,"265.88",2.25
"1144","BART_034.basePlot.dhp","3c8f1868-dc91-4282-afc0-0d08a125f1c8","D01","BART","BART_034","S10","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.S10.UNDERSTORY","downward","shoulder","understory","D01_9404.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9404.NEF","","20201218T084505Z","PROVISIONAL","19N",4881542.63993,316949.71863,2.17,44.0641940376701,-71.2856045368044,"265.88",2.25
"1145","BART_034.basePlot.dhp","6ff2e452-3905-4f10-bc64-2f543a3ef8a5","D01","BART","BART_034","N2","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.N2.OVERSTORY","upward","shoulder","overstory","D01_9462.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/overstory/D01_9462.NEF","","20201218T084505Z","PROVISIONAL","19N",4881554.63993,316949.71863,2.17,44.064301992461,-71.2856086926133,"265.88",2.25
"1146","BART_034.basePlot.dhp","a1b5536a-4075-4156-be37-d338e8176323","D01","BART","BART_034","E6","2020-09-21T21:15Z","2020-09-21T22:26Z","DHP.2020.11.BART034","DHP.2020.11.BART034.E6.UNDERSTORY","downward","shoulder","understory","D01_9400.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_034/understory/D01_9400.NEF","","20201218T084505Z","PROVISIONAL","19N",4881552.63993,316955.71863,2.17,44.0642854982689,-71.2855331416198,"265.88",2.25
"2641","BART_041.basePlot.dhp","d3eb1f3f-f6e7-489e-8775-5eaf031100e9","D01","BART","BART_041","S6","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.S6.OVERSTORY","upward","shoulder","overstory","D01_9457.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/overstory/D01_9457.NEF","","20201218T084505Z","PROVISIONAL","19N",4881664.15863,316952.82043,2.21,44.0652880226392,-71.2856079219895,"260.92",2.36
"2642","BART_041.basePlot.dhp","85a8d3f9-da8c-452d-8dbe-1d65378c5bbd","D01","BART","BART_041","S10","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.S10.OVERSTORY","upward","shoulder","overstory","D01_9458.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/overstory/D01_9458.NEF","","20201218T084505Z","PROVISIONAL","19N",4881660.15863,316952.82043,2.21,44.0652520377154,-71.2856065366702,"260.92",2.36
"2643","BART_041.basePlot.dhp","1b17acc8-7d7e-42fe-a8e8-aae03528c41a","D01","BART","BART_041","E10","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.E10.UNDERSTORY","downward","shoulder","understory","D01_9414.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/understory/D01_9414.NEF","","20201218T084505Z","PROVISIONAL","19N",4881670.15863,316962.82043,2.21,44.0653444971681,-71.2854852338198,"260.92",2.36
"2644","BART_041.basePlot.dhp","5d70f24a-8bfd-4fb4-8f7e-c2f764099a0a","D01","BART","BART_041","N6","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.N6.UNDERSTORY","downward","shoulder","understory","D01_9410.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/understory/D01_9410.NEF","","20201218T084505Z","PROVISIONAL","19N",4881676.15863,316952.82043,2.21,44.0653959774092,-71.285612077963,"260.92",2.36
"2645","BART_041.basePlot.dhp","07a533ff-b464-40d7-8000-64c81216b47d","D01","BART","BART_041","W2","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.W2.OVERSTORY","upward","shoulder","overstory","D01_9459.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/overstory/D01_9459.NEF","","20201218T084505Z","PROVISIONAL","19N",4881670.15863,316950.82043,2.21,44.0653415005794,-71.2856349532021,"260.92",2.36
"2646","BART_041.basePlot.dhp","865aabcf-d35d-4b26-9659-33fb2db53993","D01","BART","BART_041","N2","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.N2.OVERSTORY","upward","shoulder","overstory","D01_9449.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/overstory/D01_9449.NEF","","20201218T084505Z","PROVISIONAL","19N",4881672.15863,316952.82043,2.21,44.0653599924861,-71.2856106926359,"260.92",2.36
"2647","BART_041.basePlot.dhp","b03f17a6-7205-40e8-a646-8e26751bbd61","D01","BART","BART_041","S2","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.S2.OVERSTORY","upward","shoulder","overstory","D01_9456.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/overstory/D01_9456.NEF","","20201218T084505Z","PROVISIONAL","19N",4881668.15863,316952.82043,2.21,44.0653240075628,-71.2856093073114,"260.92",2.36
"2648","BART_041.basePlot.dhp","58b2d4e9-b6e4-4bf1-bfda-84ccf95e6cc6","D01","BART","BART_041","E2","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.E2.UNDERSTORY","downward","shoulder","understory","D01_9412.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/understory/D01_9412.NEF","","20201218T084505Z","PROVISIONAL","19N",4881670.15863,316954.82043,2.21,44.0653424994641,-71.2855850467439,"260.92",2.36
"2649","BART_041.basePlot.dhp","e64610a0-5107-4433-b6cb-751c3bb5cdbf","D01","BART","BART_041","W10","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.W10.UNDERSTORY","downward","shoulder","understory","D01_9420.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/understory/D01_9420.NEF","","20201218T084505Z","PROVISIONAL","19N",4881670.15863,316942.82043,2.21,44.0653395027448,-71.2857347661108,"260.92",2.36
"2650","BART_041.basePlot.dhp","594cfb76-d36b-45a5-a0c3-3fe8862585d9","D01","BART","BART_041","W6","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.W6.UNDERSTORY","downward","shoulder","understory","D01_9419.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/understory/D01_9419.NEF","","20201218T084505Z","PROVISIONAL","19N",4881670.15863,316946.82043,2.21,44.065340501673,-71.2856848596577,"260.92",2.36
"2651","BART_041.basePlot.dhp","3ff8998d-5ba2-4bc8-959b-128e50d37168","D01","BART","BART_041","W2","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.W2.UNDERSTORY","downward","shoulder","understory","D01_9418.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/understory/D01_9418.NEF","","20201218T084505Z","PROVISIONAL","19N",4881670.15863,316950.82043,2.21,44.0653415005794,-71.2856349532021,"260.92",2.36
"2652","BART_041.basePlot.dhp","5854dc65-a5fe-40f7-9171-7babfe0e9310","D01","BART","BART_041","N6","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.N6.OVERSTORY","upward","shoulder","overstory","D01_9451.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/overstory/D01_9451.NEF","","20201218T084505Z","PROVISIONAL","19N",4881676.15863,316952.82043,2.21,44.0653959774092,-71.285612077963,"260.92",2.36
"2653","BART_041.basePlot.dhp","f2eed7dc-b92a-4343-bc3b-40afe8d5f867","D01","BART","BART_041","E6","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.E6.OVERSTORY","upward","shoulder","overstory","D01_9454.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/overstory/D01_9454.NEF","","20201218T084505Z","PROVISIONAL","19N",4881670.15863,316958.82043,2.21,44.065343498327,-71.2855351402831,"260.92",2.36
"2654","BART_041.basePlot.dhp","1dbd5698-95b3-4604-bd71-a45aed404ea3","D01","BART","BART_041","S6","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.S6.UNDERSTORY","downward","shoulder","understory","D01_9416.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/understory/D01_9416.NEF","","20201218T084505Z","PROVISIONAL","19N",4881664.15863,316952.82043,2.21,44.0652880226392,-71.2856079219895,"260.92",2.36
"2655","BART_041.basePlot.dhp","21f6b47f-63c9-4511-a07b-412d7cdeab01","D01","BART","BART_041","E6","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.E6.UNDERSTORY","downward","shoulder","understory","D01_9413.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/understory/D01_9413.NEF","","20201218T084505Z","PROVISIONAL","19N",4881670.15863,316958.82043,2.21,44.065343498327,-71.2855351402831,"260.92",2.36
"2656","BART_041.basePlot.dhp","01afa1f6-d4c0-480a-8a38-8194ce03b3a9","D01","BART","BART_041","E10","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.E10.OVERSTORY","upward","shoulder","overstory","D01_9455.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/overstory/D01_9455.NEF","","20201218T084505Z","PROVISIONAL","19N",4881670.15863,316962.82043,2.21,44.0653444971681,-71.2854852338198,"260.92",2.36
"2657","BART_041.basePlot.dhp","b92c9660-9d2a-439f-8393-599793fb5377","D01","BART","BART_041","N2","2020-09-21T21:32Z","2020-09-21T22:09Z","DHP.2020.11.BART041","DHP.2020.11.BART041.N2.UNDERSTORY","downward","shoulder","understory","D01_9409.NEF","https://s3.data.neonscience.org/neon-dhp-images/D01/2020/BART11/BART_041/understory/D01_9409.NEF","","20201218T084505Z","PROVISIONAL","19N",4881672.15863,316952.82043,2.21,44.0653599924861,-71.2856106926359,"260.92",2.36
